2014-06-14,TRIATHLONFBLDRUMMONDVILLE
2014-06-15,DEFITRIATHLONOPTIMISTEDELACHINE
2014-06-15,DEFIDESESCALIERS
2014-06-15,LAFOULEEDESPARCS
2014-06-15,MANITOBAMARATHON
2014-06-15,MUDHEROMONTREAL
2014-06-15,MULTISPORTCANADATRIATHLONSERIESWELLANDTRI/DU&GIVE-IT-A-TRI
2014-06-15,TOURDULACBROME
2014-06-15,TRIATHLONLACBEAUPORT
2014-06-21,LEDEFIBEAUCERON
2014-06-21,SPORTS4EMILIE'SRUN
2014-06-21,TRIATHLON/DUATHLONTROIS-RIVIERES
2014-06-22,IRONMAN70.3SYRACUSE
2014-06-22,IRONMANMONT-TREMBLANT70.3
2014-06-22,SCOTIABANKVANCOUVERHALFMARATHON
2014-06-28,DEMIMARATHONDESHERBROOKE
2014-06-28,LESDÉFISDELACOURSEDUCARTON-CARTONFOLIES
2014-06-28,TOUGHMANTUPPERLAKETINMAN
2014-06-28,TRIATHLONVICTORIAVILLE
2014-06-29,CHALLENGEATLANTICCITY
2014-06-29,TRIATHLONACADEMIESTE-THERESE/VILLEDEBLAINVILLE
2014-06-29,TRIATHLONVICTORIAVILLE
2014-07-01,SCOTIABANKCANADADAYROADRACES
2014-07-02,COUPEDIX30
2014-07-05,MIKECOLLINGWOODMEECHLAKETRIATHLON
2014-07-05,TRIATHLONDEGATINEAU
2014-07-05,TRIATHLONDESAGUENAY
2014-07-06,FORTDANSLACOURSE
2014-07-06,MUDHEROHALIFAX
2014-07-06,SUBARUPETERBOROUGHTRIATHLONANDDUATHLON
2014-07-06,TRIATHLONSAINTLAMBERT
2014-07-12,BUSHTUKAHBRINGONTHEBAY3KOPENWATERSWIM
2014-07-12,KNEEKNACKERINGNORTHSHORETRAILRUN
2014-07-12,THENORTHFACEENDURANCECHALLENGEONTARIO-TRAIL
2014-07-12,TRIATHLONDULAC-DELAGE
2014-07-12,VERTLERAID-QUEBECMEGATRAIL
2014-07-13,CHALLENGEO2MERRELL
2014-07-13,DEFIDESDAMESDECOEURDESJARDINS
2014-07-13,GRANFONDOMONTSAINTE-ANNE
2014-07-13,THENORTHFACEENDURANCECHALLENGEONTARIO-TRAIL
2014-07-19,TRIATHLONTRIMEMPHREDEMAGOG
2014-07-20,LINDSAYMILKRUN
2014-07-20,THEFRIENDLYMASSEYMARATHON
2014-07-20,TRIATHLONTRIMEMPHREDEMAGOG
2014-07-27,CYCLO-ORFORD
2014-07-27,IRONMANCALGARY70.3
2014-07-27,IRONMANCANADA
2014-07-27,IRONMANLAKEPLACID
2014-07-27,TRIATHLONCHARLEVOIX
2014-08-02,NATIONALCAPITALTRIATHLONDUATHLONANDRELAYS
2014-08-02,TRIATHLONVALD'OR
2014-08-02,VERTLERAID-DEMI-MARATHONDEL'ISLE-AUX-COUDRES
2014-08-03,DÉFIBORÉALSAINTE-ANNE-DE-BELLEVUE
2014-08-03,SELF-TRANSCENDENCETRIATHLON/DUATHLON
2014-08-03,TRIATHLONSTE-AGATHE
2014-08-03,TRIATHLONTERREBONNE
2014-08-05,COUPEDIX30
2014-08-09,TRIATHLONDUFJORD
2014-08-10,DEMIMARATHONMONT-TREMBLANT
2014-08-10,GRANFONDOGARNEAU-CASCADES
2014-08-10,GREATRAISINRIVERFOOTRACE
2014-08-10,MULTISPORTCANADATRIATHLONSERIESBRACEBRIDGE
2014-08-10,TRIATHLONVERDUN
2014-08-13,LE5KMENDURANCE
2014-08-15,VERTLERAID-XCDELAVALLEE
2014-08-16,AMIDSUMMERNIGHTSRUN
2014-08-16,TIMBERMANTRIATHLON
2014-08-16,TRIATHLONSAINT-DONAT
2014-08-16,VERTLERAID-XCDELAVALLEE
2014-08-17,IRONMAN70.3TIMBERMAN
2014-08-17,IRONMANMONT-TREMBLANT
2014-08-17,VERTLERAID-XCDELAVALLEE
2014-08-23,MARATHONSSQLÉVIS-QUÉBEC
2014-08-23,MUDHEROTORONTO
2014-08-23,SEAWHEEZEHALFMARATHON
2014-08-23,TRIATHLONDEVALLEYFIELD
2014-08-24,DEMI-MARATHONBONNEVILLEDELACHINE
2014-08-24,EDMONTONMARATHON
2014-08-24,IRONMANLOUISVILLE
2014-08-24,LAVALSEDESCOUREURS
2014-08-24,MARATHONSSQLÉVIS-QUÉBEC
2014-08-24,MULTISPORTCANADATRIATHLONSERIESTORONTOISLAND
2014-08-24,TRIATHLONDEVALLEYFIELD
2014-08-30,CANADIANIRON226TRIATHLONDUATHLONANDRELAYS
2014-08-30,DEFIPOPULAIRECOURSE/DUATHLON/TRIATHLONLAVALLEEDURICHELIEU
2014-08-30,THECANADIANMARATHONHALFMARATHON8KMAND3KMRUNS
2014-08-30,VERTLERAID-XTERRAQUEBEC
2014-08-31,VERTLERAID-XTERRAQUEBEC
2014-09-06,LEPENTATHLONDEVICTORIAVILLE
2014-09-06,TRIATHLONESPRITDEMONTREAL
2014-09-07,COUPEDIX30
2014-09-07,CREDITUNIONSQUEENCITYMARATHON
2014-09-07,CYCLOLAMONTREALAISE
2014-09-07,DEMI-MARATHONDELACOTE-DE-BEAUPRE
2014-09-07,IRONMAN70.3MUSKOKA
2014-09-07,IRONMANMONT-TREMBLANT70.3WORLDCHAMPIONSHIP
2014-09-13,CYCLOLAQUEBECOISE
2014-09-13,DUATHLONSAINT-SAUVEUR
2014-09-13,THENORTHFACEULTRA-TRAILHARRICANADUCANADA
2014-09-14,COURSEFONDATIONHOTELDIEUDESOREL
2014-09-14,COURSEMECQUEBEC#4
2014-09-14,DEMI-MARATHONGRANBY
2014-09-14,MULTISPORTCANADATRIATHLONSERIESLAKESIDE
2014-09-20,DEFIVELOMAG
2014-09-20,IRONMANMARYLAND
2014-09-20,OASISZOORUN
2014-09-21,ARMYRUN-COURSEDEL'ARMÉE
2014-09-21,COURSEPOPULAIREDUPARCANGRIGNON
2014-09-21,DEFIDUPARC
2014-09-21,IRONMAN70.3PRINCETON
2014-09-21,LAGRANDEVADROUILLE
2014-09-21,LACOURSEDEFONTAINEBLEAU
2014-09-21,MULTISPORTCANADA:NIAGARAFALLSBARRELMANTRIATHLON
2014-09-21,NUTRIENCEOAKVILLEHALF-MARATHONAND10KM
2014-09-27,GRANFONDOCOLNAGO
2014-09-27,MELISSA'SROADRACE
2014-09-28,COURSEDELACITE-LIMOILOU
2014-09-28,MARATHON OASIS ROCK ‘N’ ROLL DE MONTRÉAL
2014-09-28,MARATHONOASISROCK‘N’ROLLDEMONTRÉAL
2014-09-28,RUNFORTHEGRAPESHALF-MARATHONAND5KMRUN
2014-10-04,CROSS-COUNTRYSAINT-LAURENTSELECT
2014-10-04,DEFIDESCOULEURS
2014-10-04,HO`ALASWIM
2014-10-04,RUNFORTHETOAD
2014-10-05,COUPEDIX30
2014-10-05,MARATHONDERIMOUSKI
2014-10-05,THECOUNTYMARATHON
2014-10-09,GCWCCWELLNESSCHALLENGE-DEFIMIEUX-ETRECCMTGC
2014-10-11,BEAUCERUN
2014-10-11,IRONMANWORLDCHAMPIONSHIPPRESENTEDBYGOPRO
2014-10-12,BMOOKANAGANMARATHON
2014-10-12,DEMI-MARATHONDESCOULEURSPROMUTUEL
2014-10-12,LECROSSDESCOULEURS
2014-10-12,OTTAWAFALLCOLOURSMARATHONEVENTS
2014-10-18,9RUNRUN
2014-10-19,CLASSIQUEDUPARCLAFONTAINE
2014-10-19,DEFITOURDULACBEAUPORT
2014-10-19,OURHOSPITALWALK-RUN
2014-10-19,SCOTIABANKTORONTOWATERFRONTMARATHON
2014-10-25,TORONTOWOMEN'S8K/5K
2014-10-26,COUPEDIX30-ÉTAPE6
2014-10-26,COURSEMECQUEBEC#5
2014-10-26,IRONMAN70.3MIAMI
2014-10-26,NIAGARAFALLSINTERNATIONALMARATHON
2014-10-26,SOUTHOTTAWARACEDAY
2014-11-01,COURSEDUPORTAGEUR
2014-11-01,IRONMANFLORIDA
2014-11-02,COURSED'OKARACE
2014-11-16,IRONMANARIZONA
2015-01-24,VERTLERAID-TRAILDELANUITPOLAIRE
2015-01-31,WINTERLUDETRIATHLON
2015-02-07,QUÉBECITUTRIATHLONHIVER
2015-02-08,COURSEMECLONGUEUIL#1
2015-02-14,GATINEAULOPPET
2015-02-15,DEMIMARATHONHYPOTHERMIQUE
2015-02-15,DÉFIHIVERNALILEBIZARD
2015-02-15,GATINEAULOPPET
2015-02-15,WINTERMANMARATHONANDMARATHONRELAYS
2015-02-16,PENTATHLONDESNEIGES
2015-02-22,DEMI-MARATHONDESGLACES
2015-02-22,LOPPETVIKINGDEMORIN-HEIGHTS
2015-02-22,YMCAHALFMARATHON
2015-02-28,OKASKIMARATHON
2015-03-14,TOURDUMONTVALINSKI
2015-03-15,ACHILLESST.PATRICK'SDAY5K
2015-03-15,IRONMAN70.3MONTERREY
2015-03-15,LETOURDEL'HORLOGE
2015-03-29,AROUNDTHEBAY30KROADRACE
2015-03-29,COURSEETMARCHEPOPULAIRESDELASALLE
2015-04-04,COURSEMECQUÉBEC#1-LEDÉFIDESCOCOS
2015-04-04,HARRY'SSPRINGRUNOFF
2015-04-12,COURSEMECMONTRÉAL#2
2015-04-12,COURSESAINT-LAURENT
2015-04-12,RUNFORREACH
2015-04-19,COURSEMECLONGUEUIL#2
2015-04-19,TORONTOYONGESTREET10K
2015-04-19,VANCOUVERSUNRUN
2015-04-25,DEMI-MARATHONDESÉRABLES
2015-04-26,BANQUESCOTIA21KDEMONTREAL
2015-04-26,COURSEDUPRINTEMPSDUCÉGEPDETROIS-RIVIÈRES
2015-04-26,DEMI-MARATHONDESGUÉPARDS
2015-04-26,DÉFISANTÉDEMORTAGNE
2015-04-26,KRRALIMESTONERACEWEEKEND
2015-05-02,DIEFENBOOKERCLASSIC
2015-05-02,WAKEFIELDCOVEREDBRIDGERUN
2015-05-03,BMOVANCOUVERMARATHON
2015-05-03,COURSEPRINTANIEREPARCNATIONALD'OKA
2015-05-03,DEMI-MARATHONINTERNATIONALOASISDELÉVIS
2015-05-03,DÉFICOURSEETMARCHEDESJARDINSSAINTETHÉRÈSE
2015-05-03,GOODLIFEFITNESSTORONTOMARATHON
2015-05-03,MISSISSAUGAMARATHONRACES
2015-05-09,BONJOURPRINTEMPS
2015-05-09,COURIRANOTRESANTÉFONDATIONSAINT-JEROME
2015-05-09,CHALLENGEIRCM
2015-05-09,COURSAPRÈSMOI
2015-05-09,COURSTONPARCOURS
2015-05-10,AURYTHMEDENOSFOULÉESCHÂTEAUGUAY
2015-05-10,COURSEMECMONTRÉAL#3
2015-05-10,DÉFIGÉRARD-CÔTÉ
2015-05-10,SPORTINGLIFE10KOTTAWA
2015-05-10,SPORTINGLIFE10KTORONTO
2015-05-16,MEMORIALHERMANNIRONMANNORTHAMERICANCHAMPIONSHIPTEXAS
2015-05-16,OTTAWAEARLYBIRDTRIATHLON
2015-05-17,COURSEMECLONGUEUIL#3
2015-05-17,DESCHENES-TOI
2015-05-17,DUATHLONSOREL-TRACY
2015-05-17,LE21KMBOUTIQUECOURIR
2015-05-17,SCOTIABANKBLUENOSEMARATHON
2015-05-17,TOURDELAPOINTE
2015-05-17,VERTLERAID-LESENTIERURBAIN
2015-05-18,TRAILDUCOUREURDESBOISDEDUCHESNAY
2015-05-23,TAMARACKOTTAWARACEWEEKEND
2015-05-24,TORONTOWOMEN'SHALFMARATHON&5K
2015-05-24,TAMARACKOTTAWARACEWEEKEND
2015-05-30,DEMI-MARATHONGÉNÉRATIONS
2015-05-30,DEMI-MARATHONDESVIGNOBLES
2015-05-30,DÉFIPHYSIOEXTRADETERREBONNE
2015-05-30,DÉFITRI-O-LACS
2015-05-31,COURSED’ÉTÉDESÎLESDEBOUCHERVILLE
2015-05-31,COURSEMECQUÉBEC#2-COURSESURSENTIER
2015-05-31,SASKATCHEWANMARATHON
2015-05-31,TRIATHLONCHALLENGEANTOINE-MANSEAUJOLIETTE
2015-06-06,BARRHAVENRUNFORROGER'SHOUSE
2015-06-06,MUDHEROOTTAWA
2015-06-06,TOURDUCAPTOURMENTESIMARD
2015-06-06,VERTLERAID-TRAILLACLINIQUEDUCOUREUR
2015-06-07,BREADANDHONEYROADRACE
2015-06-07,COURSEMECMONTRÉAL#4
2015-06-07,COURSESTE-AGATHE
2015-06-07,DEMI-MARATHONDESPOMPIERSDESHAWINIGAN
2015-06-07,DÉFIPIERREBRISE-BOIS
2015-06-07,GRANDPRIXCYCLISTEGATINEAU
2015-06-07,LAGRANDEVIRÉEDESSENTIERS
2015-06-07,MILTONSUBARUTRIATHLON
2015-06-07,NIAGARAFALLSWOMEN'SHALFMARATHON
2015-06-07,ÀVOTRERYTHME!
2015-06-13,COURSEDESVOISINSDEDAVELUYVILLE
2015-06-13,OTTAWARIVERTRIATHLON
2015-06-13,TOURDULACBROMEMERRELL
2015-06-13,TRIATHLONFBLDRUMMONDVILLE
2015-06-14,COURSEMECQUÉBEC#3-DEMI-MARATHONDEST-RAYMOND
2015-06-14,DÉFIDESESCALIERS
2015-06-14,EDGETOEDGEMARATHON
2015-06-14,MULTISPORTCANADATRIATHLONSERIESWELLANDTRI/DU&GIVE-IT-A-TRI
2015-06-14,TOURDULACBROMEMERRELL
2015-06-20,5I50MONT-TREMBLANT
2015-06-20,GUELPHLAKEISUBARUTRIATHLON
2015-06-20,LEDÉFIBEAUCERON
2015-06-20,MUDHEROMONTREAL
2015-06-21,DEMI-MARATHONDUBALUCHON
2015-06-21,IRONMAN70.3MONT-TREMBLANT
2015-06-21,IRONMAN70.3SYRACUSE
2015-06-21,LAFOULÉEDESPARCS
2015-06-21,MANITOBAMARATHON
2015-06-27,DEMI-MARATHONDESHERBROOKE
2015-06-27,L'ULTIMECONQUÊTE-TOMEII
2015-06-27,LETRIATHLONDEVICTORIAVILLE
2015-06-27,TOUGHMANTUPPERLAKETINMAN
2015-06-28,LETRIATHLONDEVICTORIAVILLE
2015-06-28,TRIATHLONACADEMIESAINTE-THERESE
2015-06-30,COURSED'UNSOIRD'ETEDELONGUEUIL
2015-07-01,SCOTIABANKCANADADAYROADRACES
2015-07-03,LE5ET10KMDUPTITTRAINDUNORD
2015-07-04,TRIATHLONDUFJORD
2015-07-04,TRIATHLONDEGATINEAU
2015-07-05,IRONMAN70.3MUSKOKA
2015-07-08,COURSEDUFESTIVALLAGIBELOTTE
2015-07-11,LAGRANDECOURSE
2015-07-11,TRIATHLONSAINT-LAMBERT
2015-07-11,VERTLERAID-QUÉBECMÉGATRAIL
2015-07-12,COURSEMECLONGUEUIL#4
2015-07-12,FORTDANSLACOURSE
2015-07-12,HINTONBURGCENTENNIAL5K
2015-07-12,SYDENHAMLAKESIDETRIATHLONANDDUATHLON
2015-07-18,ACROSSTHELAKESWIM
2015-07-18,TRIATHLONNEPTUNEDESAINTE-ADELE
2015-07-18,TRIATHLONDEQUÉBEC
2015-07-19,FRIENDLYMASSEYMARATHON
2015-07-19,GRANFONDOMONT-SAINTE-ANNE
2015-07-19,TRIATHLONRIVIÈRES-DES-PRAIRIES
2015-07-25,TRIMEMPHRÉMAGOG
2015-07-26,IRONMANCANADA
2015-07-26,IRONMANLAKEPLACID
2015-07-26,TRIATHLONDECHARLEVOIX
2015-07-26,TRIMEMPHRÉMAGOG
2015-08-01,NATIONALCAPITALTRIATHLONDUATHLONANDRELAYS
2015-08-01,RAIDVÉLOMAG-VÉLIRIUM
2015-08-01,TRIATHLONDEVALD'OR
2015-08-01,VERTLERAID-DEMI-MARATHONDEL'ISLE-AUX-COUDRES
2015-08-02,COURSEMECMONTRÉAL#6
2015-08-02,DÉFIBORÉALSAINTE-ANNE-DE-BELLEVUE
2015-08-02,KINGSTONTRIATHLON
2015-08-02,TRIATHLONSTE-AGATHE
2015-08-02,TRIATHLONDETERREBONNE
2015-08-04,RENDEZVOUSAUDIX30
2015-08-09,DEMI-MARATHONDEMONT-TREMBLANT
2015-08-09,GRANFONDOGARNEAUQUÉBECOR
2015-08-09,TRIATHLONDEVERDUN
2015-08-12,LE5KMENDURANCE
2015-08-14,VERTLERAID-XCDELAVALLEE
2015-08-15,L'ECHAPEEBELLE
2015-08-15,SEAWHEEZEHALFMARATHON
2015-08-15,TIMBERMANTRIATHLON
2015-08-15,VERTLERAID-XCDELAVALLEE
2015-08-15,TRIATHLONDUSAGUENAY
2015-08-16,DEMI-MARATHONDESVERGERS
2015-08-16,IRONMANMONT-TREMBLANT
2015-08-16,ORILLIASUBARUTRIATHLON
2015-08-16,THOUSANDISLANDTRIATHLON/DUATHLONANDRELAY
2015-08-16,TIMBERMAN70.3
2015-08-16,VERTLERAID-XCDELAVALLEE
2015-08-22,TORONTOISLANDTRIATHLON
2015-08-22,TOURDELABAIE
2015-08-23,CORNWALLTRIATHLON
2015-08-23,DEMI-MARATHONBONNEVILLEDELACHINE
2015-08-23,EDMONTONMARATHON
2015-08-23,GRANFONDOCENTRE-DU-QUÉBEC
2015-08-23,LAVALSEDESCOUREURS
2015-08-23,TRIATHLONVALLEYFIELD
2015-08-29,TORONTOWOMEN'S10K&5K
2015-08-29,WASAGABEACHTRIATHLON
2015-08-30,IRONMANMUSKOKA
2015-08-30,MARATHONSSQLÉVIS-QUÉBEC
2015-09-05,CANADIANIRON113TRIATHLONDUATHLONANDRELAYS
2015-09-05,COURSEMECMONTRÉAL#7-LACOURSE-LUMIÈRE
2015-09-05,DÉFIPOPULAIREDELAVALLÉEDURICHELIEU
2015-09-05,GUELPHLAKEIISUBARUTRIATHLON
2015-09-05,TRIATHLONDUCHESNAY
2015-09-06,30KMSURLESRIVESDEBOUCHERVILLE
2015-09-12,LEPENTATHLONDEVICTORIAVILLE
2015-09-12,OASISZOORUN
2015-09-12,TRAILCLB
2015-09-12,TRIATHLONESPRITDEMONTREAL
2015-09-13,B&OYORKVILLERUN
2015-09-13,CANMOREROCKYMOUNTAINHALFMARATHON
2015-09-13,DEMI-MARATHONDELACÔTE-DE-BEAUPRÉ
2015-09-13,IRONMANWISCONSIN
2015-09-13,LACOURSEDELAFONDATIONHOTEL-DIEU-DE-SOREL
2015-09-13,LE10KMDEL'UNIVERSITÉLAVAL
2015-09-13,LAGRANDEVADROUILLE
2015-09-13,LEPENTATHLONDEVICTORIAVILLE
2015-09-13,SASKATCHEWANCREDITUNIONSQUEENCITYMARATHON
2015-09-13,TRIATHLONESPRITDEMONTREAL
2015-09-19,ULTRA-TRAILHARRICANADUCANADA(UTHC)
2015-09-20,ARMYRUN-COURSEDEL'ARMÉE
2015-09-20,COURSEMECQUÉBEC#4-COURSEDESCOULEURSMEC
2015-09-20,MARATHON OASIS ROCK 'N' ROLL DE MONTREAL
2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL
2015-09-26,MELISSA'SROADRACE
2015-09-26,OTTAWARUNFORPALESTINE
2015-09-26,PEARSONRUNWAYRUN
2015-09-26,WAKEFIELDMOONLIGHTRIVERRUN
2015-09-27,COURSEMECLONGUEUIL#5
2015-09-27,COURSEDELACITÉ-LIMOILOU
2015-09-27,COURSEPOPULAIREDUPARCANGRIGNON
2015-09-27,LACOURSEDEFONTAINEBLEAU
2015-10-03,BEAUCERUN
2015-10-03,CROSS-COUNTRYSAINT-LAURENTSELECT
2015-10-03,DEFIDESCOULEURS-SIMARD
2015-10-04,CLASSIQUEEMILIE-MONDOR
2015-10-04,DEMI-MARATHONDEGRANBY
2015-10-04,MARATHONDERIMOUSKI
2015-10-04,THECOUNTYMARATHON
2015-10-08,WELLNESSCHALLENGE
2015-10-10,IRONMANWORLDCHAMPIONSHIP
2015-10-11,BMOOKANAGANMARATHON
2015-10-11,DEMI-MARATHONDESCOULEURSPROMUTUEL
2015-10-11,DEMIMARATHONDELONGUEUIL
2015-10-11,IRONMANLOUISVILLE
2015-10-11,LECROSSDESCOULEURS
2015-10-11,OTTAWAFALLCOLOURSMARATHON
2015-10-12,DEMI-MARATHONDUBOISDEBELLE-RIVIÈRE
2015-10-18,CLASSIQUEDUPARCLAFONTAINE
2015-10-18,DEFITOURDULACBEAUPORT
2015-10-18,SCOTIABANKTORONTOWATERFRONTMARATHON
2015-10-23,DÉFIELESENTIER
2015-10-24,DÉFIELESENTIER
2015-10-25,15KMAUPIEDDUMONTSAINT-HILAIRE
2015-10-25,IRONMAN70.3MIAMI
2015-10-25,IRONMANANDIRONMAN70.3LOSCABOS
2015-10-25,RATTLEMEBONES
2015-11-01,COURSEMECLONGUEUIL#7
2015-11-01,COURSED'OKA
2015-11-08,DEMI-MARATHONDESMICROBRASSERIES
2015-11-21,HOBBLEGOBBLEPREDICTIONRUN
2015-11-29,IRONMANCOZUMEL
2015-12-06,COURSEDUPÈRENOËLCASSELMANSANTARUN
2015-12-06,INTERTRUSTCAYMANISLANDSMARATHON
2016-02-14,DEMIMARATHONHYPOTHERMIQUE
2016-02-14,WINTERMANMARATHONANDMARATHONRELAYS
2016-02-21,DEMI-MARATHONDESGLACES
2016-02-21,DÉFIHIVERNALILEBIZARD
2016-02-21,QUÉBECITUTRIATHLOND'HIVER
2016-02-26,PENTATHLONDESNEIGES
2016-02-27,GATINEAULOPPET
2016-02-28,GATINEAULOPPET
2016-02-28,YMCAHALFMARATHON
2016-03-06,COURSEMECMONTRÉAL#1
2016-03-06,OKASKIMARATHON
2016-03-19,STPATRICKSDAYRACE
2016-03-19,TOURDUMONTVALINSKI
2016-03-20,COURSEETMARCHEPOPULAIRESDELASALLE
2016-03-26,COURSEMECQUÉBEC#1-LEDÉFIDESCOCOS
2016-04-03,AROUNDTHEBAY30KROADRACE
2016-04-09,RACEROSTERSPRINGRUNOFF
2016-04-10,COURSESAINT-LAURENT
2016-04-10,COURSESTHEMATIQUESLETOURDEL'HORLOGE
2016-04-10,IRONMAN70.3FLORIDA
2016-04-10,RUNFORREACH
2016-04-10,RUNFORRETINA
2016-04-16,MECOTTAWARACE1-THESPRINGFLYER
2016-04-24,BANQUESCOTIA21KDEMONTREAL
2016-04-24,DEMI-MARATHONDESGUÉPARDS
2016-04-24,KRRALIMESTONERACEWEEKEND
2016-04-24,MERCEDES-BENZOAKVILLE10K
2016-04-29,LE5KDESFLAMBEAUX
2016-04-30,MARATHONDESÉRABLES
2016-04-30,MISSISSAUGAMARATHONRACES
2016-04-30,RUNTOENDMS
2016-05-01,BMOVANCOUVERMARATHON
2016-05-01,COURSEPRINTANIEREPARCNATIONALD'OKA
2016-05-01,DEMI-MARATHONINTERNATIONALOASISDELÉVIS
2016-05-01,DÉFIENTREPRISESOTTAWAGATINEAU
2016-05-01,DÉFICOURSEETMARCHEDESJARDINSSAINTETHÉRÈSE
2016-05-01,GOODLIFEFITNESSTORONTOMARATHON
2016-05-01,MISSISSAUGAMARATHONRACES
2016-05-07,WAKEFIELDCOVEREDBRIDGERUN
2016-05-08,AURYTHMEDENOSFOULÉESCHÂTEAUGUAY
2016-05-08,DÉFIGÉRARD-CÔTÉ
2016-05-08,DÉFISANTÉDEMORTAGNE
2016-05-08,SPORTINGLIFE10KOTTAWA
2016-05-08,SPORTINGLIFE10KTORONTO
2016-05-14,BONJOURPRINTEMPS
2016-05-14,DÉFIMEMPHRÉ
2016-05-15,COURSEMECMONTRÉAL#2
2016-05-15,DUATHLONSOREL-TRACY
2016-05-21,OKADUATHLON
2016-05-22,COURSESTHEMATIQUESMARATHONSSQDELONGUEUIL
2016-05-22,IRONMAN70.3CHATTANOOGA
2016-05-22,SCOTIABANKBLUENOSEMARATHON
2016-05-22,TOURDELAPOINTE
2016-05-22,VERTLERAID-LESENTIERURBAIN
2016-05-28,TAMARACKOTTAWARACEWEEKEND
2016-05-29,SASKATCHEWANMARATHON
2016-05-29,TORONTOWOMEN'SHALFMARATHON&5K
2016-05-29,TAMARACKOTTAWARACEWEEKEND
2016-06-04,COURSEFONDATIONJEUNESSEDEL'ECOLESECONDAIRED'OKA
2016-06-04,DÉFITRI-O-LACS
2016-06-04,FOOTSTOCK
2016-06-04,MUDHEROOTTAWA
2016-06-04,SOUTHCOASTMARATHON
2016-06-05,BARRIEWATERFRONTHALFMARATHON
2016-06-05,COURSED’ÉTÉDESÎLESDEBOUCHERVILLE
2016-06-05,DEMI-MARATHONDESVIGNOBLES
2016-06-05,DESCENTEROYALE
2016-06-05,GRANDPRIXCYCLISTEGATINEAU
2016-06-05,LEXISNEXISIRONMAN70.3RALEIGH
2016-06-05,MILTONSUBARUTRIATHLON
2016-06-05,TRIATHLONCHALLENGEANTOINE-MANSEAUJOLIETTE
2016-06-11,BARRHAVENRUNFORROGER'SHOUSE
2016-06-11,DEMI-MARATHONDESGÉNÉRATIONS
2016-06-11,TRIATHLONDEQUÉBEC
2016-06-11,VERTLERAID-TRAILLACLINIQUEDUCOUREUR
2016-06-12,DEMI-MARATHONDESPOMPIERSDESHAWINIGAN
2016-06-12,DÉFIPIERREBRISE-BOIS
2016-06-12,DÉFITRIATHLONOPTIMISTEDELACHINE
2016-06-12,EDGETOEDGEMARATHON
2016-06-12,IRONMAN70.3EAGLEMAN
2016-06-12,LAGRANDEVIRÉEDESSENTIERS
2016-06-12,SUBARUIRONMAN70.3VICTORIA
2016-06-12,TRIATHLONACADEMIESAINTE-THERESE
2016-06-12,ÀVOTRERYTHME!
2016-06-18,COURSESTHEMATIQUESTOURDULACBROMEMERRELL
2016-06-18,GUELPHLAKEISUBARUTRIATHLON
2016-06-18,TOURDUCAPTOURMENTESIMARD
2016-06-18,TRIATHLONFBLDRUMMONDVILLE
2016-06-19,COURSESTHEMATIQUESTOURDULACBROMEMERRELL
2016-06-19,IRONMAN70.3SYRACUSE
2016-06-19,MECOTTAWARACE2-DAD'SDAYDASH
2016-06-19,MANITOBAMARATHON
2016-06-25,5I50MONT-TREMBLANT
2016-06-25,MUDHEROMONTREAL
2016-06-25,TORONTOWATERFRONT10
2016-06-25,TOUGHMANTUPPERLAKETINMAN
2016-06-26,"MULTISPORTCANADATRIATHLONSERIESWELLANDTRI,DU&GIVE-IT-A-TRI"
2016-06-27,IRONMAN70.3MONT-TREMBLANT
2016-06-29,DÉFIADN
2016-07-01,SCOTIABANKCANADADAYROADRACES
2016-07-03,DEMI-MARATHONDESHERBROOKE
2016-07-03,LETRIATHLONDEVICTORIAVILLE
2016-07-08,LE5ET10KMDUP'TITTRAINDUNORD
2016-07-09,COURSED'UNSOIRD'ETEDELONGUEUIL
2016-07-10,COURSEMECLONGUEUIL#3
2016-07-10,HINTONBURGCENTENNIAL5K
2016-07-10,IRONMAN70.3MUSKOKA
2016-07-10,LAGRANDECOURSE
2016-07-10,MECOTTAWARACE3-HEGGTVEIT’SREVENGETRAIL
2016-07-13,5KAND15KFARMRUN
2016-07-15,DEMI-MARATHONDELABANDEDUCANAL
2016-07-16,NORTHFACEENDURANCECHALLENGE
2016-07-16,TRIATHLONLAC-BEAUPORT
2016-07-16,VERTLERAID-QUÉBECMÉGATRAIL
2016-07-17,FRIENDLYMASSEYMARATHON
2016-07-17,LINDSAYMILKRUN
2016-07-17,MECOTTAWATRIATHLONSPRINT
2016-07-17,NORTHFACEENDURANCECHALLENGE
2016-07-23,2016CANADIANTRIATHLONCHAMPIONSHIPSANDOTTAWACAMTRIAMERICANCUP
2016-07-24,2016CANADIANTRIATHLONCHAMPIONSHIPSANDOTTAWACAMTRIAMERICANCUP
2016-07-24,COURSEMECMONTRÉAL#3
2016-07-24,IRONMANCANADA
2016-07-24,IRONMANLAKEPLACID
2016-07-30,NATIONALCAPITAL5AND10KMRUN&WYLIERYANKIDSSURFNTURF
2016-07-30,TRIMEMPHRÉMAGOG
2016-07-31,TRIATHLONDECHARLEVOIX
2016-07-31,TRIMEMPHRÉMAGOG
2016-08-06,BRACEBRIDGETRIATHLON
2016-08-06,RAIDVÉLOMAG-VÉLIRIUM
2016-08-07,DÉFIBORÉALSAINTE-ANNE-DE-BELLEVUE
2016-08-07,IRONMANBOULDER
